country_code,year,quarter,cu_pct,ip_index,electricity_twh,inflation_cpi_pct,gdp_per_capita_usd,unemployment_pct,trade_pct_gdp,m2_pct_gdp
DEU,2021,3,86.1,93.52448333333332,578.83,3.06666666666673,52349.2459994422,3.594,79.9195348609851,
DEU,2021,4,85.8,96.32732,578.83,3.06666666666673,52349.2459994422,3.594,79.9195348609851,
DEU,2022,1,86.0,95.77963999999999,566.88,6.87257438551096,50506.5179638543,3.137,88.7857542130501,
DEU,2022,2,85.0,94.97422333333334,566.88,6.87257438551096,50506.5179638543,3.137,88.7857542130501,
DEU,2022,3,85.1,95.52190333333334,566.88,6.87257438551096,50506.5179638543,3.137,88.7857542130501,
DEU,2022,4,85.0,95.32860999999998,566.88,6.87257438551096,50506.5179638543,3.137,88.7857542130501,
DEU,2023,1,84.3,96.55283666666666,506.72,5.94643667725823,54776.7668235491,3.071,81.9625483787634,
DEU,2023,2,84.1,94.87757666666666,506.72,5.94643667725823,54776.7668235491,3.071,81.9625483787634,
DEU,2023,3,83.2,92.46134333333333,506.72,5.94643667725823,54776.7668235491,3.071,81.9625483787634,
DEU,2023,4,82.1,91.23711333333334,506.72,5.94643667725823,54776.7668235491,3.071,81.9625483787634,
DEU,2024,1,80.9,91.52706333333333,495.99,2.2564981433876,56103.7323182554,3.4,79.0907305894936,
DEU,2024,2,79.7,,495.99,2.2564981433876,56103.7323182554,3.4,79.0907305894936,
DEU,2024,3,77.9,,495.99,2.2564981433876,56103.7323182554,3.4,79.0907305894936,
DEU,2024,4,76.7,,495.99,2.2564981433876,56103.7323182554,3.4,79.0907305894936,
FRA,2010,1,75.8,98.55271333333333,562.36,1.53112270420918,40694.8211697025,9.279,56.587555247796,
FRA,2010,2,78.2,99.63471666666668,562.36,1.53112270420918,40694.8211697025,9.279,56.587555247796,
FRA,2010,3,79.5,100.00409666666667,562.36,1.53112270420918,40694.8211697025,9.279,56.587555247796,
FRA,2010,4,80.3,101.6058,562.36,1.53112270420918,40694.8211697025,9.279,56.587555247796,
FRA,2011,1,81.4,103.94306666666667,567.65,2.11159795175,43929.7840873812,9.228,60.6056354816406,
FRA,2011,2,84.0,102.71066666666667,567.65,2.11159795175,43929.7840873812,9.228,60.6056354816406,
FRA,2011,3,82.8,102.20729999999999,567.65,2.11159795175,43929.7840873812,9.228,60.6056354816406,
FRA,2011,4,83.7,102.3544,567.65,2.11159795175,43929.7840873812,9.228,60.6056354816406,
FRA,2012,1,81.8,101.57639999999999,567.58,1.95419531613509,40863.5814412333,9.841,61.6589570771102,
FRA,2012,2,82.8,100.31134666666667,567.58,1.95419531613509,40863.5814412333,9.841,61.6589570771102,
FRA,2012,3,82.0,100.52382999999999,567.58,1.95419531613509,40863.5814412333,9.841,61.6589570771102,
FRA,2012,4,81.1,98.64097,567.58,1.95419531613509,40863.5814412333,9.841,61.6589570771102,
FRA,2013,1,81.9,99.92888666666666,576.75,0.863715497861804,42669.1795111893,9.913,61.8192338733962,
FRA,2013,2,81.1,101.13183333333332,576.75,0.863715497861804,42669.1795111893,9.913,61.8192338733962,
FRA,2013,3,80.9,99.21956,576.75,0.863715497861804,42669.1795111893,9.913,61.8192338733962,
FRA,2013,4,80.9,99.80143,576.75,0.863715497861804,42669.1795111893,9.913,61.8192338733962,
FRA,2014,1,81.4,99.29146333333334,566.31,0.507758822937989,43148.0459288416,10.273,62.1992669379507,
FRA,2014,2,81.6,98.88940666666667,566.31,0.507758822937989,43148.0459288416,10.273,62.1992669379507,
FRA,2014,3,82.5,99.45164666666666,566.31,0.507758822937989,43148.0459288416,10.273,62.1992669379507,
FRA,2014,4,81.9,98.35005666666666,566.31,0.507758822937989,43148.0459288416,10.273,62.1992669379507,
FRA,2015,1,81.5,100.40943666666668,574.14,0.0375143805125181,36702.4323733379,10.354,63.5046871956484,
FRA,2015,2,82.9,100.15772333333332,574.14,0.0375143805125181,36702.4323733379,10.354,63.5046871956484,
FRA,2015,3,82.9,100.61860333333334,574.14,0.0375143805125181,36702.4323733379,10.354,63.5046871956484,
FRA,2015,4,83.2,100.30483,574.14,0.0375143805125181,36702.4323733379,10.354,63.5046871956484,
FRA,2016,1,82.2,101.02396666666665,558.84,0.183334861123764,37024.2157133669,10.057,63.3427564383351,
FRA,2016,2,83.0,100.56305666666667,558.84,0.183334861123764,37024.2157133669,10.057,63.3427564383351,
FRA,2016,3,84.1,100.44865666666665,558.84,0.183334861123764,37024.2157133669,10.057,63.3427564383351,
FRA,2016,4,83.5,101.18416666666667,558.84,0.183334861123764,37024.2157133669,10.057,63.3427564383351,
FRA,2017,1,84.4,101.53393333333334,555.74,1.03228275064681,38687.1626407164,9.409,65.3958481559711,
FRA,2017,2,84.4,102.5636,555.74,1.03228275064681,38687.1626407164,9.409,65.3958481559711,
FRA,2017,3,85.0,103.25333333333333,555.74,1.03228275064681,38687.1626407164,9.409,65.3958481559711,
FRA,2017,4,85.1,105.21136666666666,555.74,1.03228275064681,38687.1626407164,9.409,65.3958481559711,
FRA,2018,1,86.0,103.81883333333333,576.24,1.85081508315492,41418.1766484844,9.018,66.8022607812266,
FRA,2018,2,85.9,103.59983333333334,576.24,1.85081508315492,41418.1766484844,9.018,66.8022607812266,
FRA,2018,3,86.1,103.88423333333333,576.24,1.85081508315492,41418.1766484844,9.018,66.8022607812266,
FRA,2018,4,85.5,104.2634,576.24,1.85081508315492,41418.1766484844,9.018,66.8022607812266,
FRA,2019,1,84.9,105.21793333333333,565.52,1.10825492288293,40408.2848574751,8.415,66.4289771741449,
FRA,2019,2,85.0,105.2604,565.52,1.10825492288293,40408.2848574751,8.415,66.4289771741449,
FRA,2019,3,84.6,104.17513333333333,565.52,1.10825492288293,40408.2848574751,8.415,66.4289771741449,
FRA,2019,4,83.3,103.11276666666667,565.52,1.10825492288293,40408.2848574751,8.415,66.4289771741449,
FRA,2020,1,82.5,97.51318666666667,527.25,0.476498852725065,39169.8606000707,8.009,58.8388907240647,
FRA,2020,2,60.0,80.45960000000001,527.25,0.476498852725065,39169.8606000707,8.009,58.8388907240647,
FRA,2020,3,74.7,96.18933333333332,527.25,0.476498852725065,39169.8606000707,8.009,58.8388907240647,
FRA,2020,4,78.1,98.46118666666666,527.25,0.476498852725065,39169.8606000707,8.009,58.8388907240647,
FRA,2021,1,79.3,98.40235333333334,550.31,1.64233141038393,43725.0999521245,7.871,63.788482630872,
FRA,2021,2,80.2,97.85317666666667,550.31,1.64233141038393,43725.0999521245,7.871,63.788482630872,
FRA,2021,3,82.9,97.80414666666667,550.31,1.64233141038393,43725.0999521245,7.871,63.788482630872,
FRA,2021,4,82.0,98.20294666666666,550.31,1.64233141038393,43725.0999521245,7.871,63.788482630872,
FRA,2022,1,82.7,98.74231000000002,468.45,5.22236748369725,40988.6396406579,7.303,75.9630077981996,
FRA,2022,2,82.2,97.88913666666667,468.45,5.22236748369725,40988.6396406579,7.303,75.9630077981996,
FRA,2022,3,81.7,98.74230333333333,468.45,5.22236748369725,40988.6396406579,7.303,75.9630077981996,
FRA,2022,4,80.6,97.09480666666667,468.45,5.22236748369725,40988.6396406579,7.303,75.9630077981996,
FRA,2023,1,81.0,97.90221333333334,518.75,4.8783572650844,44700.1384177544,7.335,70.6261450610225,
FRA,2023,2,82.0,98.66058333333335,518.75,4.8783572650844,44700.1384177544,7.335,70.6261450610225,
FRA,2023,3,80.6,98.75865,518.75,4.8783572650844,44700.1384177544,7.335,70.6261450610225,
FRA,2023,4,81.3,98.66385333333334,518.75,4.8783572650844,44700.1384177544,7.335,70.6261450610225,
FRA,2024,1,80.9,98.21929,561.78,1.99904942291462,46103.0840855884,7.4,68.1081875443744,
FRA,2024,2,80.7,,561.78,1.99904942291462,46103.0840855884,7.4,68.1081875443744,
FRA,2024,3,81.6,,561.78,1.99904942291462,46103.0840855884,7.4,68.1081875443744,
FRA,2024,4,80.1,,561.78,1.99904942291462,46103.0840855884,7.4,68.1081875443744,
JPN,2010,1,-25.0,101.407,1156.04,-0.728243207517779,44968.1562349739,5.102,28.4984726938389,215.295730861792
JPN,2010,2,-19.0,102.4676,1156.04,-0.728243207517779,44968.1562349739,5.102,28.4984726938389,215.295730861792
JPN,2010,3,-14.0,103.9388,1156.04,-0.728243207517779,44968.1562349739,5.102,28.4984726938389,215.295730861792
JPN,2010,4,-14.0,103.28873333333333,1156.04,-0.728243207517779,44968.1562349739,5.102,28.4984726938389,215.295730861792
JPN,2011,1,-12.0,99.52529333333332,1104.2,-0.27245561610124,48760.0789494211,4.55,30.1949607286296,225.179450592815
JPN,2011,2,-13.0,95.48818,1104.2,-0.27245561610124,48760.0789494211,4.55,30.1949607286296,225.179450592815
JPN,2011,3,-10.0,101.81756666666666,1104.2,-0.27245561610124,48760.0789494211,4.55,30.1949607286296,225.179450592815
JPN,2011,4,-10.0,102.87816666666667,1104.2,-0.27245561610124,48760.0789494211,4.55,30.1949607286296,225.179450592815
JPN,2012,1,-11.0,103.66506666666668,1106.88,-0.0440645104432602,49145.2804308193,4.358,30.4709109171752,228.697774333048
JPN,2012,2,-11.0,101.47543333333334,1106.88,-0.0440645104432602,49145.2804308193,4.358,30.4709109171752,228.697774333048
JPN,2012,3,-12.0,98.32785666666666,1106.88,-0.0440645104432602,49145.2804308193,4.358,30.4709109171752,228.697774333048
JPN,2012,4,-14.0,96.75406333333335,1106.88,-0.0440645104432602,49145.2804308193,4.358,30.4709109171752,228.697774333048
JPN,2013,1,-14.0,96.75715000000001,1087.76,0.335037912184741,40898.6478964744,4.038,33.9787686509511,232.994437199406
JPN,2013,2,-12.0,98.75695,1087.76,0.335037912184741,40898.6478964744,4.038,33.9787686509511,232.994437199406
JPN,2013,3,-10.0,100.55673333333334,1087.76,0.335037912184741,40898.6478964744,4.038,33.9787686509511,232.994437199406
JPN,2013,4,-8.0,101.75666666666666,1087.76,0.335037912184741,40898.6478964744,4.038,33.9787686509511,232.994437199406
JPN,2014,1,-5.0,103.58980000000001,1062.72,2.75922671353253,38475.3952461838,3.589,37.4314345686579,234.994786155267
JPN,2014,2,-5.0,100.75676,1062.72,2.75922671353253,38475.3952461838,3.589,37.4314345686579,234.994786155267
JPN,2014,3,-4.0,100.15680333333334,1062.72,2.75922671353253,38475.3952461838,3.589,37.4314345686579,234.994786155267
JPN,2014,4,-3.0,100.45676666666668,1062.72,2.75922671353253,38475.3952461838,3.589,37.4314345686579,234.994786155267
JPN,2015,1,-2.0,100.59010333333333,1030.12,0.795279630579839,34960.6393843385,3.385,35.4274083544798,233.385876647183
JPN,2015,2,-3.0,99.95682666666666,1030.12,0.795279630579839,34960.6393843385,3.385,35.4274083544798,233.385876647183
JPN,2015,3,-3.0,99.89016,1030.12,0.795279630579839,34960.6393843385,3.385,35.4274083544798,233.385876647183
JPN,2015,4,-3.0,99.55687,1030.12,0.795279630579839,34960.6393843385,3.385,35.4274083544798,233.385876647183
JPN,2016,1,-4.0,99.89016,1063.7,-0.127258844489754,39375.4731620781,3.132,31.3102468455884,239.557954356327
JPN,2016,2,-4.0,99.02359000000001,1063.7,-0.127258844489754,39375.4731620781,3.132,31.3102468455884,239.557954356327
JPN,2016,3,-3.0,100.42346333333334,1063.7,-0.127258844489754,39375.4731620781,3.132,31.3102468455884,239.557954356327
JPN,2016,4,-2.0,101.55666666666667,1063.7,-0.127258844489754,39375.4731620781,3.132,31.3102468455884,239.557954356327
JPN,2017,1,0.0,101.19003333333335,1076.86,0.484199796126385,38834.0529341227,2.822,34.4232135721686,244.007373348545
JPN,2017,2,0.0,102.98986666666667,1076.86,0.484199796126385,38834.0529341227,2.822,34.4232135721686,244.007373348545
JPN,2017,3,2.0,102.95653333333333,1076.86,0.484199796126385,38834.0529341227,2.822,34.4232135721686,244.007373348545
JPN,2017,4,4.0,104.22306666666667,1076.86,0.484199796126385,38834.0529341227,2.822,34.4232135721686,244.007373348545
JPN,2018,1,5.0,103.82526666666666,1082.93,0.989094598021848,39751.1330982711,2.467,36.609931802107,248.079146276854
JPN,2018,2,6.0,103.91643333333333,1082.93,0.989094598021848,39751.1330982711,2.467,36.609931802107,248.079146276854
JPN,2018,3,6.0,103.18740000000001,1082.93,0.989094598021848,39751.1330982711,2.467,36.609931802107,248.079146276854
JPN,2018,4,6.0,104.88846666666666,1082.93,0.989094598021848,39751.1330982711,2.467,36.609931802107,248.079146276854
JPN,2019,1,3.0,102.73176666666666,1047.4,0.46877615938395,40415.9567649547,2.351,35.2164181084145,252.624917818404
JPN,2019,2,1.0,102.8229,1047.4,0.46877615938395,40415.9567649547,2.351,35.2164181084145,252.624917818404
JPN,2019,3,0.0,101.97236666666667,1047.4,0.46877615938395,40415.9567649547,2.351,35.2164181084145,252.624917818404
